17.6443, 3318.5713, 2616.9623, 3396.7291, 2661.2055
19.1785, 3462.0996, 2569.1581, 3500.156, 2616.9623
47.8348, 3396.7291, 2616.9623, 3500.156, 2661.2055
20.9782, 3318.5713, 2439.3199, 3334.9486, 2511.8124
14.5198, 3500.156, 2439.3199, 3531.9064, 2522.9383
21.3465, 3500.156, 2522.9383, 3570.4854, 2599.3205
28.9255, 3531.9064, 2439.3199, 3594.6946, 2522.9383
13.2773, 3047.1036, 2207.5039, 3196.0924, 2217.0118
9.6254, 3196.0924, 2207.5039, 3261.5064, 2217.0118
0.4898, 3289.4614, 2392.7807, 3305.0585, 2418.9281
2.2539, 3289.4614, 2418.9281, 3396.1491, 2439.3199
55.7389, 3449.9626, 2368.0859, 3535.5562, 2409.2163
26.5619, 3299.4834, 2199.1402, 3379.1838, 2266.9108
38.6981, 3299.4834, 2266.9108, 3372.4015, 2363.4381
16.193, 3379.1838, 2199.1402, 3468.4191, 2266.9108
26.9797, 3468.4191, 2341.5345, 3540.4584, 2364.6483
8.0801, 3468.4191, 2364.6483, 3472.5356, 2368.0859
0.3475, 3540.4584, 2341.5345, 3552.6908, 2364.6483
4.296, 1792.7953, 2120.0683, 2274.8554, 2132.6293
0.0986, 1792.7953, 1993.3786, 2312.521, 2066.1014
8.6551, 2132.8417, 2066.1014, 2370.1091, 2120.0683
0.297, 2762.8606, 2167.6659, 2793.9037, 2173.5585
0.3392, 2793.9037, 2167.6659, 3087.1831, 2173.5585
20.8398, 2762.8606, 2152.0177, 2990.4342, 2167.6659
35.1235, 2856.0761, 2129.4123, 3087.1831, 2152.0177
15.6149, 2990.4342, 2152.0177, 3087.1831, 2167.6659
15.7227, 3188.6704, 2129.4123, 3197.2822, 2154.3926
4.6064, 3168.2041, 2154.3926, 3197.2822, 2183.8779
